council_area,health_board,pct_school_attend,alcohol,pct_income_deprived,pct_employment_deprived,mortality,drugs,pct_depress,pct_low_bw,hosp_emerg,pct_no_heating,pct_overcrowded,simd_2016_quintile,urban
Glasgow City,Greater Glasgow and Clyde,84,102,22,22,106,106,26,8,126,1,23.09,1,1
Glasgow City,Greater Glasgow and Clyde,82,77,19,20,116,61,25,0,146,2,14.31,1,1
Glasgow City,Greater Glasgow and Clyde,71,68,24,22,142,193,28,4,152,2,18.7,1,1
Glasgow City,Greater Glasgow and Clyde,78,173,31,25,161,201,29,13,177,1,23.94,1,1
Glasgow City,Greater Glasgow and Clyde,75,159,35,30,217,150,30,3,189,1,18.76,1,1
Glasgow City,Greater Glasgow and Clyde,76,210,34,24,123,52,23,0,164,1,14.59,1,1
Glasgow City,Greater Glasgow and Clyde,80,169,22,16,124,207,23,0,136,3,21.88,1,1
Glasgow City,Greater Glasgow and Clyde,84,93,13,11,107,46,21,8,137,0,14.93,2,1
Glasgow City,Greater Glasgow and Clyde,72,372,41,34,170,366,24,4,147,3,31.16,1,1
Glasgow City,Greater Glasgow and Clyde,86,69,10,7,53,0,17,7,116,2,16.39,3,1
Glasgow City,Greater Glasgow and Clyde,66,168,35,28,106,189,27,2,163,2,30.5,1,1
Glasgow City,Greater Glasgow and Clyde,67,236,29,26,237,79,25,7,179,3,24.77,1,1
Glasgow City,Greater Glasgow and Clyde,NA,NA,NA,NA,143,NA,NA,6,101,4,48.89,4,1
Glasgow City,Greater Glasgow and Clyde,69,205,18,14,151,293,22,6,175,5,48.07,1,1
Glasgow City,Greater Glasgow and Clyde,73,290,25,19,183,169,23,8,145,7,23.15,1,1
Glasgow City,Greater Glasgow and Clyde,72,240,27,25,181,387,27,14,146,3,18.52,1,1
Glasgow City,Greater Glasgow and Clyde,75,154,20,18,118,119,30,8,148,1,14.69,1,1
Glasgow City,Greater Glasgow and Clyde,75,379,32,30,160,256,32,0,191,3,25.99,1,1
Glasgow City,Greater Glasgow and Clyde,75,229,36,33,194,132,27,5,174,3,26.7,1,1
Glasgow City,Greater Glasgow and Clyde,71,211,25,21,113,71,27,3,155,1,18.51,1,1
Glasgow City,Greater Glasgow and Clyde,80,45,13,8,99,34,19,3,118,2,16.75,3,1
Glasgow City,Greater Glasgow and Clyde,71,343,33,28,96,685,30,0,177,4,24.35,1,1
Glasgow City,Greater Glasgow and Clyde,77,215,36,35,138,335,26,8,141,2,19.16,1,1
Glasgow City,Greater Glasgow and Clyde,74,348,37,27,95,470,21,3,142,4,30.35,1,1
Glasgow City,Greater Glasgow and Clyde,75,193,32,23,128,243,22,6,141,5,23.48,1,1
Glasgow City,Greater Glasgow and Clyde,88,15,19,14,119,61,13,0,131,5,38.77,2,1
Glasgow City,Greater Glasgow and Clyde,88,20,4,3,26,0,7,3,55,4,10.29,5,1
Glasgow City,Greater Glasgow and Clyde,57,252,40,35,176,266,35,5,186,1,32.9,1,1
Glasgow City,Greater Glasgow and Clyde,86,245,37,24,136,0,26,4,137,7,21.75,1,1
Glasgow City,Greater Glasgow and Clyde,78,438,33,25,132,181,24,5,183,3,17.21,1,1
Glasgow City,Greater Glasgow and Clyde,64,254,45,36,210,164,25,8,156,1,26.39,1,1
Glasgow City,Greater Glasgow and Clyde,74,297,30,26,142,302,21,6,144,6,25.86,1,1
Glasgow City,Greater Glasgow and Clyde,85,204,25,14,183,39,15,4,125,6,41.54,2,1
Glasgow City,Greater Glasgow and Clyde,NA,NA,NA,NA,312,NA,NA,17,121,7,43.93,4,1
Glasgow City,Greater Glasgow and Clyde,73,406,40,34,174,178,29,10,166,0,32.55,1,1
Glasgow City,Greater Glasgow and Clyde,89,115,27,21,156,21,23,3,149,0,20.77,1,1
Glasgow City,Greater Glasgow and Clyde,81,390,40,33,117,467,20,5,163,5,34.83,1,1
Glasgow City,Greater Glasgow and Clyde,82,253,33,26,164,109,24,3,160,1,34.06,1,1
Glasgow City,Greater Glasgow and Clyde,88,214,30,23,171,280,21,10,182,1,30.17,1,1
Glasgow City,Greater Glasgow and Clyde,82,153,29,26,139,38,24,4,161,6,34.12,1,1
Glasgow City,Greater Glasgow and Clyde,76,85,13,9,103,56,14,6,110,5,25.96,3,1
Glasgow City,Greater Glasgow and Clyde,83,26,5,4,174,60,14,4,115,1,38.24,4,1
Glasgow City,Greater Glasgow and Clyde,78,161,14,12,165,120,13,4,149,6,15.17,2,1
Glasgow City,Greater Glasgow and Clyde,80,110,12,11,72,91,15,6,105,3,14.91,3,1
Glasgow City,Greater Glasgow and Clyde,78,79,16,10,110,99,17,0,106,5,23.24,2,1
Glasgow City,Greater Glasgow and Clyde,71,357,27,21,146,121,22,4,178,3,32.28,1,1
Glasgow City,Greater Glasgow and Clyde,79,60,15,13,91,35,23,4,113,8,22,2,1
Glasgow City,Greater Glasgow and Clyde,68,240,17,12,129,93,21,6,140,6,18.37,2,1
Glasgow City,Greater Glasgow and Clyde,74,197,30,25,182,130,24,8,147,8,32.16,1,1
Glasgow City,Greater Glasgow and Clyde,71,195,27,22,168,113,19,8,140,9,37.68,1,1
Glasgow City,Greater Glasgow and Clyde,68,158,22,19,230,239,24,10,168,7,35.92,1,1
Glasgow City,Greater Glasgow and Clyde,56,474,49,43,219,296,32,6,235,2,22.9,1,1
Glasgow City,Greater Glasgow and Clyde,66,113,31,24,155,153,19,0,140,5,29.13,1,1
Glasgow City,Greater Glasgow and Clyde,85,80,21,14,125,42,24,5,127,6,19.37,2,1
Glasgow City,Greater Glasgow and Clyde,84,61,10,7,115,0,11,11,89,3,16.19,4,1
Glasgow City,Greater Glasgow and Clyde,83,93,10,8,78,78,15,6,92,10,17.07,3,1
Glasgow City,Greater Glasgow and Clyde,75,45,11,6,95,0,13,7,89,5,17.77,3,1
Glasgow City,Greater Glasgow and Clyde,74,67,5,4,111,25,8,8,79,2,32.33,4,1
Glasgow City,Greater Glasgow and Clyde,82,170,16,13,188,32,14,13,119,4,21.17,2,1
Glasgow City,Greater Glasgow and Clyde,65,261,38,29,207,233,27,15,184,3,23.14,1,1
Glasgow City,Greater Glasgow and Clyde,73,119,29,18,145,92,24,4,132,2,26.57,1,1
Glasgow City,Greater Glasgow and Clyde,77,355,29,22,163,196,21,3,174,8,23.82,1,1
Glasgow City,Greater Glasgow and Clyde,70,276,26,28,96,114,24,4,160,1,26.43,1,1
Glasgow City,Greater Glasgow and Clyde,60,358,8,7,112,465,14,6,150,7,54.59,3,1
Glasgow City,Greater Glasgow and Clyde,89,23,1,1,44,0,3,0,34,10,49.59,5,1
Glasgow City,Greater Glasgow and Clyde,85,287,22,19,125,479,15,5,136,10,26.63,1,1
Glasgow City,Greater Glasgow and Clyde,79,98,7,6,132,52,7,5,77,10,34.88,3,1
Glasgow City,Greater Glasgow and Clyde,90,137,9,5,95,53,9,2,95,10,30.5,3,1
Glasgow City,Greater Glasgow and Clyde,86,290,32,27,185,322,25,11,143,10,24.88,1,1
Glasgow City,Greater Glasgow and Clyde,65,79,4,4,48,23,8,0,64,10,40.71,4,1
Glasgow City,Greater Glasgow and Clyde,67,159,19,14,159,97,14,0,121,8,34.65,2,1
Glasgow City,Greater Glasgow and Clyde,100,52,1,1,47,0,5,18,48,7,45.47,5,1
Glasgow City,Greater Glasgow and Clyde,66,9,8,4,48,33,11,17,88,4,33.97,3,1
Glasgow City,Greater Glasgow and Clyde,80,170,8,6,181,111,8,8,89,3,58.39,3,1
Glasgow City,Greater Glasgow and Clyde,86,138,13,10,135,26,16,4,101,10,28.85,3,1
Glasgow City,Greater Glasgow and Clyde,76,159,11,9,310,0,10,0,93,10,32.01,3,1
Glasgow City,Greater Glasgow and Clyde,68,636,30,28,139,415,26,8,177,3,22.64,1,1
Glasgow City,Greater Glasgow and Clyde,84,432,13,8,57,80,12,0,130,4,37.07,2,1
Glasgow City,Greater Glasgow and Clyde,77,154,22,19,128,201,15,3,135,6,41.26,1,1
Glasgow City,Greater Glasgow and Clyde,80,29,3,2,20,0,5,6,46,5,45.5,4,1
Glasgow City,Greater Glasgow and Clyde,67,245,0,1,17,97,6,4,122,2,26.49,4,1
Glasgow City,Greater Glasgow and Clyde,89,127,5,4,17,117,5,6,89,5,51.52,3,1
Glasgow City,Greater Glasgow and Clyde,69,20,1,2,72,0,7,0,55,4,28.3,5,1
Glasgow City,Greater Glasgow and Clyde,77,45,22,16,134,40,24,10,133,3,22.13,2,1
Glasgow City,Greater Glasgow and Clyde,82,174,31,17,179,111,20,6,131,6,32,1,1
Glasgow City,Greater Glasgow and Clyde,84,240,13,12,251,216,17,0,145,5,38.51,2,1
Glasgow City,Greater Glasgow and Clyde,79,56,13,10,55,0,11,7,78,8,27.62,3,1
Glasgow City,Greater Glasgow and Clyde,85,72,6,3,78,19,10,7,57,10,34.92,4,1
Glasgow City,Greater Glasgow and Clyde,88,173,20,19,137,77,21,8,124,6,33.09,2,1
Glasgow City,Greater Glasgow and Clyde,82,18,12,6,126,29,14,9,87,4,16.88,3,1
Glasgow City,Greater Glasgow and Clyde,71,46,7,5,242,32,11,3,70,6,24.75,4,1
Glasgow City,Greater Glasgow and Clyde,90,150,11,10,94,23,17,10,101,2,34.84,3,1
Glasgow City,Greater Glasgow and Clyde,87,17,5,3,42,0,9,6,50,1,21.6,5,1
Glasgow City,Greater Glasgow and Clyde,87,43,5,4,75,20,14,2,78,3,32.04,4,1
Glasgow City,Greater Glasgow and Clyde,96,90,4,3,59,21,9,6,55,2,36.3,5,1
Glasgow City,Greater Glasgow and Clyde,94,26,3,3,42,64,9,0,63,4,17.02,5,1
Glasgow City,Greater Glasgow and Clyde,91,52,12,11,148,37,17,0,84,1,31.68,3,1
Glasgow City,Greater Glasgow and Clyde,93,162,11,7,160,0,12,3,108,3,36.39,3,1
Glasgow City,Greater Glasgow and Clyde,87,12,6,3,112,20,11,5,55,5,31.91,4,1
Glasgow City,Greater Glasgow and Clyde,83,35,12,7,87,24,13,10,91,2,43.74,3,1
Glasgow City,Greater Glasgow and Clyde,85,19,7,3,92,0,11,0,71,4,34.64,4,1
Glasgow City,Greater Glasgow and Clyde,70,24,7,4,53,0,12,8,76,4,29.06,4,1
Glasgow City,Greater Glasgow and Clyde,80,57,16,13,79,30,16,11,85,2,37.65,2,1
Glasgow City,Greater Glasgow and Clyde,85,128,21,20,144,235,21,16,121,10,24.86,1,1
Glasgow City,Greater Glasgow and Clyde,84,296,29,22,125,54,23,7,127,3,27.52,1,1
Glasgow City,Greater Glasgow and Clyde,78,149,33,24,113,53,23,8,152,5,28.54,1,1
Glasgow City,Greater Glasgow and Clyde,77,198,17,13,136,22,22,9,162,3,30.37,2,1
Glasgow City,Greater Glasgow and Clyde,83,40,9,6,89,0,9,6,83,4,22.87,4,1
Glasgow City,Greater Glasgow and Clyde,87,288,26,24,139,117,18,8,137,5,39.21,1,1
Glasgow City,Greater Glasgow and Clyde,89,109,36,19,106,332,15,9,115,3,40.41,1,1
Glasgow City,Greater Glasgow and Clyde,73,516,32,29,145,372,25,6,206,3,29.52,1,1
Glasgow City,Greater Glasgow and Clyde,78,169,25,19,179,26,26,6,138,4,22.58,1,1
Glasgow City,Greater Glasgow and Clyde,86,48,15,13,142,0,14,3,75,9,26.33,2,1
Glasgow City,Greater Glasgow and Clyde,92,76,5,4,24,0,12,3,59,4,20.83,5,1
Glasgow City,Greater Glasgow and Clyde,85,36,7,6,74,38,12,0,88,4,16.68,4,1
Glasgow City,Greater Glasgow and Clyde,75,108,22,17,119,0,24,0,116,10,26.97,1,1
Glasgow City,Greater Glasgow and Clyde,73,208,31,25,154,186,21,6,181,1,37.39,1,1
Glasgow City,Greater Glasgow and Clyde,59,306,37,34,167,356,30,10,205,2,28.15,1,1
Glasgow City,Greater Glasgow and Clyde,72,344,42,38,180,217,32,3,215,4,28.12,1,1
Glasgow City,Greater Glasgow and Clyde,76,635,37,36,199,407,27,8,201,6,24.37,1,1
Glasgow City,Greater Glasgow and Clyde,74,265,25,21,114,107,20,5,153,2,25.86,1,1
Glasgow City,Greater Glasgow and Clyde,80,38,21,14,141,55,17,6,109,0,25.03,2,1
Glasgow City,Greater Glasgow and Clyde,73,158,30,28,147,82,23,4,154,0,25.2,1,1
Glasgow City,Greater Glasgow and Clyde,81,151,10,7,123,24,15,3,121,2,17.66,3,1
Glasgow City,Greater Glasgow and Clyde,75,127,11,8,127,67,13,2,79,0,38.61,3,1
Glasgow City,Greater Glasgow and Clyde,71,73,16,13,110,0,15,10,98,2,18.42,2,1
Glasgow City,Greater Glasgow and Clyde,80,194,24,19,145,102,19,0,97,2,33.43,1,1
Glasgow City,Greater Glasgow and Clyde,86,142,20,16,220,49,27,4,111,7,31.37,1,1
Glasgow City,Greater Glasgow and Clyde,84,19,4,4,84,19,13,0,65,4,20.23,5,1
Glasgow City,Greater Glasgow and Clyde,73,629,55,50,221,790,42,10,317,2,31.67,1,1
Glasgow City,Greater Glasgow and Clyde,74,239,30,28,156,84,29,4,166,5,20.16,1,1
Glasgow City,Greater Glasgow and Clyde,64,194,29,26,119,83,29,12,146,1,18.85,1,1
Glasgow City,Greater Glasgow and Clyde,68,444,43,41,145,699,26,5,193,0,28.9,1,1
Glasgow City,Greater Glasgow and Clyde,76,156,25,20,294,194,18,14,169,1,19.19,1,1
Glasgow City,Greater Glasgow and Clyde,83,183,20,15,89,54,23,4,141,3,18.37,2,1
Glasgow City,Greater Glasgow and Clyde,81,126,19,14,137,111,22,4,109,1,17.98,2,1
Glasgow City,Greater Glasgow and Clyde,64,213,42,34,136,120,27,2,164,1,25.49,1,1
Glasgow City,Greater Glasgow and Clyde,74,105,33,33,139,344,30,3,151,2,17.77,1,1
Glasgow City,Greater Glasgow and Clyde,73,126,39,29,198,141,26,0,199,2,19.21,1,1
Glasgow City,Greater Glasgow and Clyde,71,160,29,28,131,123,28,5,160,5,16.74,1,1
Glasgow City,Greater Glasgow and Clyde,78,133,24,18,123,188,20,2,141,1,16.4,1,1
Glasgow City,Greater Glasgow and Clyde,69,136,31,24,141,42,29,0,159,2,19.29,1,1
Glasgow City,Greater Glasgow and Clyde,61,374,38,38,118,810,27,8,167,3,22.07,1,1
Glasgow City,Greater Glasgow and Clyde,62,96,29,27,126,0,32,6,139,2,18.62,1,1
Glasgow City,Greater Glasgow and Clyde,55,158,43,33,190,282,26,10,168,2,26.1,1,1
Glasgow City,Greater Glasgow and Clyde,74,130,24,20,137,253,26,10,147,2,17.63,1,1
Glasgow City,Greater Glasgow and Clyde,83,76,31,23,162,78,23,0,131,2,24.34,1,1
Glasgow City,Greater Glasgow and Clyde,91,68,15,12,118,0,23,0,102,4,13.87,2,1
Glasgow City,Greater Glasgow and Clyde,88,35,6,6,52,0,15,24,89,10,22.59,4,1
Glasgow City,Greater Glasgow and Clyde,91,74,8,7,106,0,14,0,101,7,15.99,3,1
Glasgow City,Greater Glasgow and Clyde,55,261,41,37,163,176,30,6,184,1,22.75,1,1
Glasgow City,Greater Glasgow and Clyde,95,37,5,6,81,33,7,0,96,1,3.89,4,1
Glasgow City,Greater Glasgow and Clyde,88,82,10,7,124,62,21,3,110,3,8.66,3,1
Glasgow City,Greater Glasgow and Clyde,72,245,28,20,126,136,19,3,134,5,20.46,1,1
Glasgow City,Greater Glasgow and Clyde,82,116,19,16,105,31,24,2,124,5,12.45,2,1
Glasgow City,Greater Glasgow and Clyde,81,141,23,18,161,107,26,7,144,6,20.84,1,1
Glasgow City,Greater Glasgow and Clyde,78,257,31,23,113,203,22,5,146,3,22.74,1,1
Glasgow City,Greater Glasgow and Clyde,76,67,19,14,91,28,18,2,108,1,20.73,2,1
Glasgow City,Greater Glasgow and Clyde,58,202,32,26,135,270,26,14,140,2,27.08,1,1
Glasgow City,Greater Glasgow and Clyde,78,406,38,36,165,373,27,12,187,3,24.45,1,1
Glasgow City,Greater Glasgow and Clyde,76,392,27,22,126,105,21,11,156,4,24.01,1,1
Glasgow City,Greater Glasgow and Clyde,73,143,27,24,156,250,23,4,159,6,23.58,1,1
Glasgow City,Greater Glasgow and Clyde,72,37,20,15,166,33,17,9,117,3,20.09,2,1
Glasgow City,Greater Glasgow and Clyde,75,390,37,34,144,530,24,9,161,5,20.68,1,1
Glasgow City,Greater Glasgow and Clyde,79,266,36,31,177,179,30,5,158,21,28.15,1,1
Glasgow City,Greater Glasgow and Clyde,72,269,43,31,164,115,25,12,147,10,24.02,1,1
Glasgow City,Greater Glasgow and Clyde,76,229,32,25,135,164,23,8,163,8,25.4,1,1
Glasgow City,Greater Glasgow and Clyde,75,364,43,43,175,388,27,9,195,10,29.13,1,1
Glasgow City,Greater Glasgow and Clyde,69,247,46,46,138,334,31,6,162,10,31.93,1,1
Glasgow City,Greater Glasgow and Clyde,90,42,9,7,76,0,15,3,76,4,13.32,4,1
Glasgow City,Greater Glasgow and Clyde,96,35,4,4,49,0,13,18,72,1,6.34,5,1
Glasgow City,Greater Glasgow and Clyde,95,18,3,3,81,0,12,6,79,2,7.68,5,1
Glasgow City,Greater Glasgow and Clyde,91,22,5,5,76,43,13,10,81,6,9.46,5,1
Glasgow City,Greater Glasgow and Clyde,92,31,2,2,53,16,10,2,56,2,3.92,5,1
Glasgow City,Greater Glasgow and Clyde,89,44,3,2,95,0,14,5,74,1,5.62,5,1
Glasgow City,Greater Glasgow and Clyde,87,68,15,11,63,25,17,3,86,7,14.47,3,1
Glasgow City,Greater Glasgow and Clyde,93,7,4,2,58,0,9,0,48,3,10.07,5,1
Glasgow City,Greater Glasgow and Clyde,90,47,4,4,48,19,11,0,53,4,22.68,5,1
Glasgow City,Greater Glasgow and Clyde,96,9,2,4,80,0,10,0,69,3,8.88,5,1
Glasgow City,Greater Glasgow and Clyde,96,25,4,4,93,47,11,3,73,3,14.32,5,1
Glasgow City,Greater Glasgow and Clyde,97,16,1,2,75,0,12,6,39,3,20.84,5,1
Glasgow City,Greater Glasgow and Clyde,77,70,5,4,87,42,10,7,68,7,38.42,4,1
Glasgow City,Greater Glasgow and Clyde,85,91,6,5,108,156,13,13,59,8,24.01,4,1
Glasgow City,Greater Glasgow and Clyde,94,89,7,4,83,67,11,9,66,10,33.92,4,1
Glasgow City,Greater Glasgow and Clyde,91,146,6,6,51,143,10,0,65,2,33.01,4,1
Glasgow City,Greater Glasgow and Clyde,71,279,10,7,108,189,13,9,103,3,23.07,3,1
Glasgow City,Greater Glasgow and Clyde,81,154,6,6,82,69,14,0,80,4,15.14,4,1
Glasgow City,Greater Glasgow and Clyde,96,60,5,5,197,53,8,0,79,10,41.82,4,1
Glasgow City,Greater Glasgow and Clyde,93,54,8,6,110,21,17,7,68,5,22.24,4,1
Glasgow City,Greater Glasgow and Clyde,79,87,22,20,159,33,20,0,104,10,37.2,1,1
Glasgow City,Greater Glasgow and Clyde,91,139,5,3,231,0,10,4,73,3,19.95,4,1
Glasgow City,Greater Glasgow and Clyde,76,117,10,9,83,205,19,7,82,8,26.18,3,1
Glasgow City,Greater Glasgow and Clyde,70,203,25,20,157,71,23,7,128,3,33.97,1,1
Glasgow City,Greater Glasgow and Clyde,72,163,12,10,152,110,18,5,103,4,19.42,2,1
Glasgow City,Greater Glasgow and Clyde,74,116,22,19,164,22,25,0,131,2,22.72,1,1
Glasgow City,Greater Glasgow and Clyde,88,37,3,4,82,13,10,4,57,7,40.12,5,1
Glasgow City,Greater Glasgow and Clyde,77,149,11,11,100,93,17,6,100,8,33.09,3,1
Glasgow City,Greater Glasgow and Clyde,78,24,11,10,116,0,20,3,93,5,21.31,3,1
Glasgow City,Greater Glasgow and Clyde,87,18,4,3,49,0,5,2,60,0,20.86,5,1
Glasgow City,Greater Glasgow and Clyde,89,102,8,6,73,0,17,4,91,6,27.74,4,1
Glasgow City,Greater Glasgow and Clyde,86,156,34,32,114,202,30,0,148,6,24.16,1,1
Glasgow City,Greater Glasgow and Clyde,82,128,17,13,84,120,18,7,98,6,28.33,2,1
Glasgow City,Greater Glasgow and Clyde,87,97,14,12,104,84,20,8,112,5,22.75,2,1
Glasgow City,Greater Glasgow and Clyde,97,66,7,5,66,84,11,0,102,2,20.66,4,1
Glasgow City,Greater Glasgow and Clyde,94,5,6,4,127,36,14,2,58,5,10.74,5,1
Glasgow City,Greater Glasgow and Clyde,92,18,2,2,86,0,10,5,55,2,10.91,5,1
Glasgow City,Greater Glasgow and Clyde,93,38,3,2,81,0,10,4,63,3,12.17,5,1
Glasgow City,Greater Glasgow and Clyde,91,51,8,5,73,0,13,0,78,4,17.85,4,1
Glasgow City,Greater Glasgow and Clyde,91,18,4,2,56,21,11,5,62,3,7.37,5,1
Glasgow City,Greater Glasgow and Clyde,97,9,3,3,88,0,13,5,62,2,8.08,5,1
Glasgow City,Greater Glasgow and Clyde,93,11,6,3,70,0,14,3,69,3,15.71,5,1
Glasgow City,Greater Glasgow and Clyde,95,22,4,4,78,84,13,6,51,3,11.53,5,1
Glasgow City,Greater Glasgow and Clyde,89,51,4,4,57,47,15,0,66,8,27.01,5,1
Glasgow City,Greater Glasgow and Clyde,82,171,5,3,52,0,11,4,71,6,24.86,5,1
Glasgow City,Greater Glasgow and Clyde,94,58,16,15,80,0,16,3,97,3,15.72,2,1
Glasgow City,Greater Glasgow and Clyde,95,0,2,3,88,0,12,3,66,1,2.69,5,1
Glasgow City,Greater Glasgow and Clyde,94,32,2,3,62,0,12,5,66,4,7.56,5,1
Glasgow City,Greater Glasgow and Clyde,96,9,2,2,52,0,7,5,55,1,5.25,5,1
Glasgow City,Greater Glasgow and Clyde,93,52,4,7,230,0,9,3,90,5,13.44,4,1
Glasgow City,Greater Glasgow and Clyde,96,73,3,4,65,0,14,0,75,2,4.34,5,1
Glasgow City,Greater Glasgow and Clyde,96,76,6,5,79,53,15,0,86,2,12.2,4,1
Glasgow City,Greater Glasgow and Clyde,87,177,24,22,145,76,25,5,132,6,15.34,1,1
Glasgow City,Greater Glasgow and Clyde,99,21,2,3,44,0,12,3,83,1,11.7,5,1
Glasgow City,Greater Glasgow and Clyde,98,0,3,3,58,49,11,5,60,1,5.69,5,1
Glasgow City,Greater Glasgow and Clyde,96,4,5,4,73,0,12,3,57,2,7.67,5,1
Glasgow City,Greater Glasgow and Clyde,95,86,3,3,61,50,12,13,74,3,7.25,5,1
Glasgow City,Greater Glasgow and Clyde,95,7,5,5,75,0,11,0,72,1,5.02,5,1
Glasgow City,Greater Glasgow and Clyde,96,51,4,5,80,69,12,3,69,2,4.88,5,1
Glasgow City,Greater Glasgow and Clyde,94,122,12,9,66,73,14,4,113,3,9.22,3,1
Glasgow City,Greater Glasgow and Clyde,73,208,33,29,145,207,26,17,134,2,28.52,1,1
Glasgow City,Greater Glasgow and Clyde,82,196,26,20,145,294,25,8,163,3,22.54,1,1
Glasgow City,Greater Glasgow and Clyde,72,252,33,27,78,176,25,10,147,6,24.22,1,1
Glasgow City,Greater Glasgow and Clyde,79,114,23,23,131,123,20,7,150,5,21.75,1,1
Glasgow City,Greater Glasgow and Clyde,84,197,30,26,103,202,19,0,144,5,30.39,1,1
Glasgow City,Greater Glasgow and Clyde,94,33,6,5,66,0,14,0,79,2,4.79,5,1
Glasgow City,Greater Glasgow and Clyde,93,10,4,6,74,0,13,2,79,0,5.27,5,1
Glasgow City,Greater Glasgow and Clyde,71,208,30,24,112,252,20,7,138,3,25.88,1,1
Glasgow City,Greater Glasgow and Clyde,97,47,2,3,53,43,12,0,67,0,4.71,5,1
Glasgow City,Greater Glasgow and Clyde,76,117,23,21,107,53,22,2,152,2,25,1,1
Glasgow City,Greater Glasgow and Clyde,75,218,31,22,259,324,14,5,131,5,39.23,1,1
Glasgow City,Greater Glasgow and Clyde,65,339,43,30,84,211,20,5,192,2,24.24,1,1
Glasgow City,Greater Glasgow and Clyde,81,32,22,14,108,49,21,6,136,1,11.67,2,1
Glasgow City,Greater Glasgow and Clyde,70,196,33,28,166,136,25,7,156,1,30.46,1,1
Glasgow City,Greater Glasgow and Clyde,92,196,25,20,136,0,19,12,132,3,28.9,1,1
Glasgow City,Greater Glasgow and Clyde,77,200,28,23,125,31,21,4,139,2,27.87,1,1
Glasgow City,Greater Glasgow and Clyde,73,152,26,16,183,41,18,10,121,1,23.33,1,1
Glasgow City,Greater Glasgow and Clyde,82,271,39,28,156,43,26,0,135,3,19.08,1,1
Glasgow City,Greater Glasgow and Clyde,89,36,10,9,105,0,14,2,104,2,18.77,3,1
Glasgow City,Greater Glasgow and Clyde,60,137,24,17,195,169,20,8,148,2,28.21,1,1
Glasgow City,Greater Glasgow and Clyde,70,92,15,11,104,52,19,9,111,2,24,2,1
Glasgow City,Greater Glasgow and Clyde,69,132,21,19,109,95,24,5,150,1,20.58,1,1
Glasgow City,Greater Glasgow and Clyde,80,96,18,20,154,38,29,8,127,1,20.59,2,1
Glasgow City,Greater Glasgow and Clyde,85,56,14,11,102,82,17,10,105,2,14.32,3,1
Glasgow City,Greater Glasgow and Clyde,74,287,30,25,141,104,26,7,141,2,25.39,1,1
Glasgow City,Greater Glasgow and Clyde,86,29,15,12,119,0,19,8,105,1,12.34,3,1
Glasgow City,Greater Glasgow and Clyde,79,54,24,18,148,43,27,7,123,3,18.87,1,1
Glasgow City,Greater Glasgow and Clyde,80,117,27,19,124,154,24,12,123,3,19.92,1,1
Glasgow City,Greater Glasgow and Clyde,79,289,35,32,136,290,26,11,145,1,19.06,1,1
Glasgow City,Greater Glasgow and Clyde,85,139,23,19,117,0,22,3,109,1,18.2,2,1
Glasgow City,Greater Glasgow and Clyde,70,321,32,29,145,141,20,3,149,3,21.54,1,1
Glasgow City,Greater Glasgow and Clyde,79,52,17,17,77,0,22,3,97,2,15.08,2,1
Glasgow City,Greater Glasgow and Clyde,74,267,41,38,138,210,31,11,146,6,16.14,1,1
Glasgow City,Greater Glasgow and Clyde,82,79,14,12,100,0,24,4,141,2,18.58,2,1
Glasgow City,Greater Glasgow and Clyde,90,33,13,11,87,185,18,0,112,3,22.59,3,1
Glasgow City,Greater Glasgow and Clyde,76,166,30,24,80,114,23,7,131,2,18.81,1,1
Glasgow City,Greater Glasgow and Clyde,75,147,20,15,99,0,24,11,100,2,15.77,2,1
Glasgow City,Greater Glasgow and Clyde,96,14,5,4,84,0,11,3,78,1,4.72,5,1
Glasgow City,Greater Glasgow and Clyde,77,196,30,29,108,182,27,13,135,1,21.17,1,1
Glasgow City,Greater Glasgow and Clyde,74,235,50,36,198,154,20,6,191,4,38.6,1,1
Glasgow City,Greater Glasgow and Clyde,84,64,11,10,96,0,18,0,113,1,20.1,3,1
Glasgow City,Greater Glasgow and Clyde,90,37,19,12,111,53,19,7,117,2,14.31,2,1
Glasgow City,Greater Glasgow and Clyde,86,42,7,5,77,26,13,2,75,2,11.19,4,1
Glasgow City,Greater Glasgow and Clyde,92,22,3,4,80,0,13,6,79,3,10.69,5,1
Glasgow City,Greater Glasgow and Clyde,84,37,9,6,111,0,22,13,83,2,11.11,4,1
Glasgow City,Greater Glasgow and Clyde,90,64,7,5,62,0,14,3,69,1,7.9,4,1
Glasgow City,Greater Glasgow and Clyde,76,120,24,20,166,34,22,20,98,10,33.63,1,1
Glasgow City,Greater Glasgow and Clyde,83,139,16,16,161,87,27,8,132,1,14.62,2,1
Glasgow City,Greater Glasgow and Clyde,74,47,26,16,148,0,21,4,137,3,16.52,1,1
Glasgow City,Greater Glasgow and Clyde,81,46,17,11,129,80,18,0,136,1,16.54,2,1
Glasgow City,Greater Glasgow and Clyde,83,19,12,9,104,0,18,12,78,6,20.77,3,1
Glasgow City,Greater Glasgow and Clyde,82,92,16,10,145,0,15,10,85,3,17.2,3,1
Glasgow City,Greater Glasgow and Clyde,93,438,7,4,161,0,11,0,92,2,14.92,4,1
Glasgow City,Greater Glasgow and Clyde,82,46,14,8,96,0,19,4,107,2,11.82,3,1
